UniqueID,rank,molecularFormula,adduct,precursorFormula,ZodiacScore,SiriusScore,TreeScore,IsotopeScore,numExplainedPeaks,explainedIntensity,medianMassErrorFragmentPeaks_ppm_,medianAbsoluteMassErrorFragmentPeaks_ppm_,massErrorPrecursor_ppm_,ionMass,retentionTimeInSeconds,id,ms2_id,num_strains_sig
met_5803,89,C36H66O4,[M + H]+,C36H66O4,1,113.9740439,113.9740439,0,23,0.927004119,-2.532575549,2.532575549,1.442679415,563.5042,516.67,3295_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime516.67scanNumNApre,3295,0
met_5847,82,C38H68O4,[M + H]+,C38H68O4,1,116.570759,116.570759,0,27,0.853606928,-2.098786793,2.098786793,1.802978235,589.5201,284.71,3739_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime284.71scanNumNApre,3739,0
met_5893,1326,C49H97NO3,[M + H]+,C49H97NO3,0.815577889,2.600885615,2.600885615,0,2,0.238944919,-3.130887015,3.130887015,1.83983144,748.7555,472,1912_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime472scanNumNAprecMz,1912,0
met_5936,1135,C39H75NO5,[M + H]+,C39H75NO5,0.924623116,90.49047812,90.49047812,0,18,0.654417249,-2.537431777,2.537431777,1.721100143,638.5729,400.08,138_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime400.08scanNumNApre,138,0
met_5976,1161,C46H84NO8P,[M + H]+,C46H84NO8P,0.911055276,38.6064542,38.6064542,0,8,0.905397991,-1.829737256,1.829737256,1.441237566,810.6019,280.8,2671_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime280.8scanNumNAprec,2671,0
met_6031,715,C40H79NO7,[M + H]+,C40H79NO7,0.996482412,2.400319898,2.400319898,0,4,0.149763033,-1.926733052,1.926733052,2.140535824,686.5944,367.39,1414_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime367.39scanNumNApre,1414,0
met_609,1483,C43H86N10O6,[M + H]+,C43H86N10O6,0.690452261,24.9979266,24.9979266,0,7,0.253717026,-1.22633277,1.900276655,-4.831532827,839.6764,425.51,3023_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime425.51scanNumNApre,3023,0
met_6117,104,C49H85NO6,[M + H]+,C49H85NO6,1,108.508756,108.508756,0,25,0.720745238,-1.971577678,2.170232706,1.955158035,784.6465,416.32,2342_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime416.32scanNumNApre,2342,0
met_6120,51,C43H83NO4,[M + H]+,C43H83NO4,1,134.1182615,134.1182615,0,30,0.816536797,-2.384933218,2.384933218,1.493297128,678.6405,456.68,1361_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime456.68scanNumNApre,1361,0
met_6172,2229,C46H67NO6,[M + Na]+,C46H67NO6,0.044221106,1,1,0,1,0,NaN,NaN,-0.344942178,752.4858,165.34,1937_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime165.34scanNumNApre,1937,0
met_6201,1343,C47H92O6,[M + H]+,C47H92O6,0.80201005,43.54703261,43.54703261,0,10,0.380007559,-2.537431777,2.537431777,2.299174192,753.6984,446.31,1960_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime446.31scanNumNApre,1960,0
met_6247,1818,C35H77N13O6,[M + Na]+,C35H77N13O6,0.457286432,36.46211268,36.46211268,0,12,0.525648763,-2.283081857,2.384933218,-0.748664715,798.6006,364.75,2522_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime364.75scanNumNApre,2522,0
met_6248,182,C33H62O4,[M + H]+,C33H62O4,1,89.00601671,89.00601671,0,17,0.859539532,-2.896486401,2.896486401,1.935312262,523.4731,212.8,2810_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime212.8scanNumNAprec,2810,0
met_6257,425,C20H39NO4,[M + H]+,C20H39NO4,1,36.88183836,36.88183836,0,14,0.99399435,-1.832062666,1.832062666,0.599560891,358.2954,75.63,1384_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime75.63scanNumNAprec,1384,0
met_6313,1470,C45H87NO8,[M + H]+,C45H87NO8,0.704020101,7.796883662,7.796883662,0,4,0.23300618,-0.105669467,0.105669467,2.277037436,770.6522,380.32,2153_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime380.32scanNumNApre,2153,0
met_6344,1586,C27H69B6N7O6,[M + K]+,C27H69B6N7O6,0.585427136,2.468347373,2.468347373,0,2,0.12195122,1.785164237,1.785164237,2.165787872,686.5732,360.69,1413_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime360.69scanNumNApre,1413,0
met_6380,1827,C41H81N3O9S,[M + H]+,C41H81N3O9S,0.451256281,62.47631068,62.47631068,0,13,0.400956117,-1.721001896,1.854920744,4.632181634,792.5803,272.12,2445_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime272.12scanNumNApre,2445,0
met_6381,944,C36H72NO8P,[M + H]+,C36H72NO8P,0.97638191,24.81439051,24.81439051,0,6,0.814254565,-1.7737824,1.7737824,1.427623838,678.5078,196.44,1355_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime196.44scanNumNApre,1355,0
met_6385,436,C47H84N4,[M + H]+,C47H84N4,1,33.70084607,33.70084607,0,7,0.222353812,-2.188409666,2.188409666,3.152792692,705.6791,506.25,1534_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime506.25scanNumNApre,1534,0
met_6392,1011,C45H88NO8P,[M + H]+,C45H88NO8P,0.964321608,31.98991917,31.98991917,0,7,0.871425209,-1.353989721,1.353989721,1.330797234,802.6331,367.68,2564_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime367.68scanNumNApre,2564,0
met_643,1358,C37H73NO7,[M + H]+,C37H73NO7,0.787939698,56.00835993,56.00835993,0,15,0.774204751,-3.756281816,3.906925578,1.427160552,644.5469,300.17,374_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime300.17scanNumNApre,374,0
met_6453,140,C39H70O4,[M + H]+,C39H70O4,1,100.1794687,100.1794687,0,20,0.801293021,-2.384933218,2.384933218,1.512467383,603.5356,573.13,4096_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime573.13scanNumNApre,4096,0
met_6478,1369,C44H84NO9P,[M + H]+,C44H84NO9P,0.781407035,16.35488952,16.35488952,0,5,0.46692676,-2.558860546,2.558860546,1.686587303,802.597,203.73,2563_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime203.73scanNumNApre,2563,0
met_6479,1152,C46H80NO10P,[M + H]+,C46H80NO10P,0.916582915,17.44398115,17.44398115,0,6,0.572099377,-1.7737824,1.7737824,1.119964803,838.5602,157.01,3003_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime157.01scanNumNApre,3003,0
met_6498,554,C45H89NO3,[M + H]+,C45H89NO3,1,7.117677995,7.117677995,0,4,0.220644267,-3.436624107,3.436624107,-0.465084717,692.6912,488.35,1451_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime488.35scanNumNApre,1451,0
met_6500,1370,C50H99NO3,[M + H]+,C50H99NO3,0.780904523,2.067352838,2.067352838,0,2,0.450587723,-3.191426498,3.191426498,1.084887002,762.7706,470.78,2075_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime470.78scanNumNApre,2075,0
met_6501,1393,C42H70N6O6,[M + Na]+,C42H70N6O6,0.764321608,40.44352417,40.44352417,0,14,0.664699946,-1.546517363,2.925072162,3.723776705,777.5278,175.48,2241_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime175.48scanNumNApre,2241,0
met_6504,563,C48H93NO4,[M + H]+,C48H93NO4,1,5.925292194,5.925292194,0,3,0.307616868,-3.728620062,3.728620062,1.820565162,748.7191,457.11,1911_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime457.11scanNumNApre,1911,0
met_6530,1565,C44H79NO6,[M + K]+,C44H79NO6,0.609547739,68.29148064,68.29148064,0,18,0.795073091,-2.94195813,2.94195813,1.853997863,756.5553,291.46,1994_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime291.46scanNumNApre,1994,0
met_6531,22,C50H73NO5,[M + H]+,C50H73NO5,1,156.4356408,156.4356408,0,38,0.931393902,-2.558402462,2.558402462,-0.977012315,768.5554,297.24,2125_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime297.24scanNumNApre,2125,0
met_6552,1891,C31H60NO10P,[M + H]+,C31H60NO10P,0.372864322,11.7113077,11.7113077,0,4,0.364648573,-1.200664793,1.200664793,1.628746429,638.4038,139.96,126_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime139.96scanNumNApre,126,0
met_6569,2067,C30H54N11O4P,[M + H]+,C30H54N11O4P,0.247738693,11.55485879,11.55485879,0,4,0.542362857,-1.7737824,1.7737824,2.916397498,664.419,133.49,1271_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime133.49scanNumNApre,1271,0
met_6610,126,C36H64O4,[M + H]+,C36H64O4,1,102.7802735,102.7802735,0,19,0.769405993,-2.293176216,2.293176216,1.358923486,561.4885,483.6,3249_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime483.6scanNumNAprec,3249,0
met_6712,1810,C41H74N7O7P,[M + H]+,C41H74N7O7P,0.461809045,9.744663429,9.744663429,0,5,0.574299065,-3.373757386,3.578991981,4.19171656,808.5494,161.52,2632_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime161.52scanNumNApre,2632,0
met_6715,1605,C39H77N9O5,[M + Na]+,C39H77N9O5,0.563316583,22.00013352,22.00013352,0,7,0.674253556,-1.185172318,1.185172318,-1.274558498,774.593,370.63,2203_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime370.63scanNumNApre,2203,0
met_6717,1730,C44H78NO9P,[M + H]+,C44H78NO9P,0.49798995,9.649337291,9.649337291,0,4,0.767688679,-1.200664793,1.200664793,1.009154998,796.5495,158.57,2482_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime158.57scanNumNApre,2482,0
met_6719,773,C46H65NO5,[M + H]+,C46H65NO5,0.993467337,74.90302962,74.90302962,0,12,0.462347989,-2.079896459,2.079896459,-1.334234335,712.4926,222.9,1573_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime222.9scanNumNAprec,1573,0
met_6726,298,C35H70O,[M + H]+,C35H70O,1,67.1445908,67.1445908,0,9,0.500897263,-2.896486401,2.896486401,1.687886039,507.5508,395.45,2649_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime395.45scanNumNApre,2649,0
met_6727,1225,C46H80NO9P,[M + H]+,C46H80NO9P,0.87839196,34.0873961,34.0873961,0,12,0.640344378,-1.681817789,1.681817789,0.67323309,822.5649,172.52,2805_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime172.52scanNumNApre,2805,0
met_6728,156,C33H64O4,[M + H]+,C33H64O4,1,94.89339514,94.89339514,0,29,0.9837664,-2.56521676,2.56521676,2.403513507,525.489,394.55,2839_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime394.55scanNumNApre,2839,0
met_6729,1973,C58H80O3,[M + H]+,C58H80O3,0.330653266,97.840979,97.840979,0,15,0.500397014,-2.161838561,2.454255824,2.879202003,825.6204,400.48,2841_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime400.48scanNumNApre,2841,0
met_6738,123,C29H56O,[M + H]+,C29H56O,1,103.2215355,103.2215355,0,13,0.694852222,-2.375401819,2.375401819,0.966057177,421.4408,240.36,1847_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime240.36scanNumNApre,1847,0
met_6749,1069,C46H89NO6P2,[M + H]+,C46H89NO6P2,0.949748744,38.43798871,38.43798871,0,8,0.741180982,-2.925072162,2.925072162,-1.705428295,814.6224,295.33,2721_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime295.33scanNumNApre,2721,0
met_6752,836,C46H86NO9P,[M + H]+,C46H86NO9P,0.987939698,9.427910125,9.427910125,0,4,0.521048035,-2.573787019,2.573787019,2.055948808,828.613,211.03,2879_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime211.03scanNumNApre,2879,0
met_6753,1146,C45H84NO10P,[M + H]+,C45H84NO10P,0.920603015,39.0513354,39.0513354,0,8,0.598322126,-2.573787019,2.573787019,-0.073405716,830.5905,179.24,2910_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime179.24scanNumNApre,2910,0
met_6783,958,C49H75NO5,[M + H]+,C49H75NO5,0.973366834,93.90335286,93.90335286,0,20,0.712646445,-2.285995319,2.285995319,-1.715004855,758.5705,325.86,2013_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime325.86scanNumNApre,2013,0
met_6792,566,C39H77NO4,[M + H]+,C39H77NO4,1,5.349892937,5.349892937,0,2,0.213378493,-1.304458337,1.304458337,1.382665762,624.5934,367.1,4833_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime367.1scanNumNAprec,4833,0
met_6796,481,C36H70NO8P,[M + H]+,C36H70NO8P,1,21.82585227,21.82585227,0,8,0.710871064,-0.360779181,0.973779061,1.358061549,676.4921,184.03,1334_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime184.03scanNumNApre,1334,0
met_6810,1187,C38H77NO5,[M + H]+,C38H77NO5,0.898492462,2.946540891,2.946540891,0,5,0.411472697,-1.598502525,1.598502525,1.668792715,628.5885,351.74,5004_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime351.74scanNumNApre,5004,0
met_6813,2091,C40H75N3O,[M + K]+,C40H75N3O,0.226633166,1,1,0,1,0,NaN,NaN,-3.022164496,652.5522,381.33,729_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime381.33scanNumNApre,729,0
met_6818,1911,C46H83N5O2,[M + H]+,C46H83N5O2,0.351758794,3.044849732,3.044849732,0,3,0.403947368,-1.83983609,1.83983609,1.010815775,738.6627,410.65,1791_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime410.65scanNumNApre,1791,0
met_682,2106,C52H77N3,[M + H]+,C52H77N3,0.214070352,1,1,0,1,0,NaN,NaN,-4.735217156,744.6155,410.85,1857_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime410.85scanNumNApre,1857,0
met_686,1833,C48H78N2O4,[M + H]+,C48H78N2O4,0.447236181,73.31850442,73.31850442,0,25,0.856061341,-1.965342602,1.965342602,-0.181149669,747.6033,352.23,1888_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime352.23scanNumNApre,1888,0
met_6867,2020,C45H77N3O4S,[M + Na]+,C45H77N3O4S,0.287437186,8.437797316,8.437797316,0,5,0.509559885,-1.514797417,1.514797417,-2.054642387,778.5511,159.04,2259_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime159.04scanNumNApre,2259,0
met_6869,215,C43H67NO5,[M + H]+,C43H67NO5,1,83.97482333,83.97482333,0,22,0.940657306,-2.65520942,2.65520942,-2.506525117,678.5075,268.03,1356_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime268.03scanNumNApre,1356,0
met_6870,1452,C38H67N5O8,[M + H]+,C38H67N5O8,0.717085427,17.77034828,17.77034828,0,5,0.400259628,-0.668860503,1.671566106,-0.194539659,722.5061,115.94,1662_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime115.94scanNumNApre,1662,0
met_6880,150,C29H56,[M + H]+,C29H56,1,96.72504314,96.72504314,0,12,0.85270787,-2.04199994,2.04199994,0.793585504,405.4458,355.08,1748_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime355.08scanNumNApre,1748,0
met_6887,1014,C43H69NO5,[M + H]+,C43H69NO5,0.963316583,199.3714926,199.3714926,0,46,0.939506074,-2.754915848,2.754915848,1.24791747,680.5257,259.76,1371_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime259.76scanNumNApre,1371,0
met_689,1300,C40H76N6O6,[M + K]+,C40H76N6O6,0.838693467,26.65717262,26.65717262,0,7,0.821347113,-3.212671444,3.212671444,-1.795193274,775.5444,326.21,2216_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime326.21scanNumNApre,2216,0
met_6903,309,C43H85NO4,[M + H]+,C43H85NO4,1,63.488732,63.488732,0,11,0.497913537,-2.69229913,2.69229913,1.415322524,680.6561,497.02,1372_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime497.02scanNumNApre,1372,0
met_6941,1176,C46H85NO3,[M + H]+,C46H85NO3,0.904020101,2.468676317,2.468676317,0,3,0.07998997,-3.377769226,3.377769226,1.538500713,700.6613,445.22,1501_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime445.22scanNumNApre,1501,0
met_6991,746,C47H80NO8P,[M + H]+,C47H80NO8P,0.994974874,38.28596814,38.28596814,0,8,0.77281671,-2.573787019,2.573787019,2.893329467,818.5718,211.38,2765_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime211.38scanNumNApre,2765,0
met_7001,1012,C41H78NO10P,[M + H]+,C41H78NO10P,0.963819095,31.34643651,31.34643651,0,7,0.810778081,-0.543959433,1.01284746,1.27387649,776.5446,156.32,2226_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime156.32scanNumNApre,2226,0
met_7002,1482,C46H69NO5,[M + Na]+,C46H69NO5,0.690452261,204.4258553,204.4258553,0,52,0.963511858,-2.65520942,2.65520942,1.767065127,738.5081,234.41,1787_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime234.41scanNumNApre,1787,0
met_7004,1776,C48H89NO8,[M + Na]+,C48H89NO8,0.489447236,13.12556233,13.12556233,0,5,0.224587912,-2.949565376,2.949565376,-2.575716187,830.6459,322.48,2911_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime322.48scanNumNApre,2911,0
met_7019,1913,C44H72N6O2,[M + K]+,C44H72N6O2,0.351256281,29.74246077,29.74246077,0,8,0.577820437,-2.622695201,2.700265365,-2.29459714,755.5331,192.57,1982_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime192.57scanNumNApre,1982,0
met_7034,719,C48H69NO5,[M + H]+,C48H69NO5,0.995979899,135.679173,135.679173,0,33,0.859429299,-2.374276791,2.374276791,-1.418941688,740.5238,260.8,1809_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime260.8scanNumNAprec,1809,0
met_7040,2060,C50H83NO7,[M + Na]+,C50H83NO7,0.253266332,5.350798026,5.350798026,0,3,0.148292391,-2.610873038,2.610873038,1.351542209,832.6073,168.83,2935_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime168.83scanNumNApre,2935,0
met_7046,1431,C31H45NO4,[M + H]+,C31H45NO4,0.736180905,7.505627823,7.505627823,0,3,0.146900927,-1.799905772,2.341880235,-3.899285391,496.3402,149.1,2515_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime149.1scanNumNAprec,2515,0
met_7051,1872,C33H60NO9P,[M + H]+,C33H60NO9P,0.403015075,11.62045431,11.62045431,0,4,0.706170421,-1.743928173,1.743928173,0.857689828,646.4084,122.08,435_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime122.08scanNumNApre,435,0
met_7055,2158,C44H61N5O4,[M + Na]+,C44H61N5O4,0.163316583,5.308267098,5.308267098,0,3,0.364625427,-0.059961121,2.573084558,-0.235956059,746.4614,130.39,1868_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime130.39scanNumNApre,1868,0
met_7098,1564,C42H67N5O3,[M + K]+,C42H67N5O3,0.610050251,2.549274979,2.549274979,0,2,0.185443038,-2.373080737,2.373080737,-2.401013294,728.4858,144.53,1715_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime144.53scanNumNApre,1715,0
met_7108,871,C38H76NO8P,[M + H]+,C38H76NO8P,0.985427136,17.95522475,17.95522475,0,8,0.979496068,-2.744467439,2.744467439,2.078476436,706.5396,225.97,1539_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime225.97scanNumNApre,1539,0
met_7116,1898,C38H62NO9P,[M + H]+,C38H62NO9P,0.369849246,11.0007334,11.0007334,0,4,0.356696429,-2.573787019,2.573787019,0.853096202,708.4241,122.23,1551_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime122.23scanNumNApre,1551,0
met_7156,1517,C40H70NO8P,[M + H]+,C40H70NO8P,0.653768844,32.01448506,32.01448506,0,7,0.817401637,-1.117209172,1.117209172,1.406113012,724.4922,168.26,1680_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime168.26scanNumNApre,1680,0
met_7166,50,C47H67NO5,[M + H]+,C47H67NO5,1,134.3579642,134.3579642,0,20,0.639174027,-1.904282817,1.904282817,-2.20327508,726.5076,224.9,1699_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime224.9scanNumNAprec,1699,0
met_717,1967,C55H78O2,[M + H]+,C55H78O2,0.332663317,6,6,0,1,0,NaN,NaN,3.94215982,771.6105,400.52,2162_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime400.52scanNumNApre,2162,0
met_7175,1640,C45H69NO5,[M + Na]+,C45H69NO5,0.531658291,122.9271194,122.9271194,0,27,0.854734112,-2.739150475,2.739150475,0.695095437,726.5073,233.87,1700_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime233.87scanNumNApre,1700,0
met_7176,107,C47H69NO5,[M + H]+,C47H69NO5,1,107.4688815,107.4688815,0,21,0.759019825,-2.606805941,2.606805941,-1.44231402,728.5238,257.06,1717_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime257.06scanNumNApre,1717,0
met_718,634,C35H75N17O,[M + Na]+,C35H75N17O,0.998994975,6.428318729,6.428318729,0,3,0.41591991,-0.02827109,0.654803274,4.826753284,772.627,342.05,2186_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime342.05scanNumNApre,2186,0
met_7182,2096,C50H79NO7,[M + K]+,C50H79NO7,0.223115578,12.16754733,12.16754733,0,5,0.712041885,-2.258308226,2.258308226,-2.855933185,844.5464,151.51,3069_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime151.51scanNumNApre,3069,0
met_7183,1831,C39H71N7O5,[M + K]+,C39H71N7O5,0.447738693,2.85651164,2.85651164,0,2,0.040955631,-4.475230214,4.475230214,4.59146581,756.5183,179.43,1989_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime179.43scanNumNApre,1989,0
met_7186,1577,C45H73NO6,[M + Na]+,C45H73NO6,0.593969849,16.55976102,16.55976102,0,7,0.36,-3.772003006,3.772003006,2.130167724,746.5346,168.06,1873_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime168.06scanNumNApre,1873,0
met_7187,786,C26H56NO6P,[M + H]+,C26H56NO6P,0.991959799,21.57398328,21.57398328,0,5,0.632283125,-1.602565114,1.602565114,0.976515338,510.3923,149.42,2696_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime149.42scanNumNApre,2696,0
met_7199,984,C24H48NO7P,[M + H]+,C24H48NO7P,0.968341709,12.21154984,12.21154984,0,3,0.421126761,-1.786832714,1.786832714,1.586086215,494.3249,97.97,2486_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime97.97scanNumNAprec,2486,0
met_7208,1990,C38H73N3,[M + K]+,C38H73N3,0.316582915,1,1,0,1,0,NaN,NaN,-2.469012523,610.5421,346.52,4357_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime346.52scanNumNApre,4357,0
met_7267,132,C39H70O4,[M + H]+,C39H70O4,1,101.4697654,101.4697654,0,20,0.81432639,-2.558402462,2.558402462,2.009537311,603.5359,529.79,4099_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime529.79scanNumNApre,4099,0
met_7269,903,C28H56NO7P,[M + H]+,C28H56NO7P,0.980904523,31.10926356,31.10926356,0,6,0.583688699,-1.461202055,1.461202055,1.424061974,550.3875,142.79,3135_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime142.79scanNumNApre,3135,0
met_7274,629,C52H103NO6,[M + H]+,C52H103NO6,0.999497487,4.720649273,4.720649273,0,6,0.770261048,-3.130887015,3.130887015,1.768662818,838.7873,475.66,3013_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime475.66scanNumNApre,3013,0
met_7287,2039,C31H41N5O2,[M + H]+,C31H41N5O2,0.270351759,10.80324123,10.80324123,0,4,0.836798337,-2.925072162,2.925072162,-1.940618649,516.3323,70.05,2745_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime70.05scanNumNAprec,2745,0
met_7333,615,C35H50O4,[M + H]+,C35H50O4,0.999497487,17.46419011,17.46419011,0,3,0.174476987,-2.315316757,2.315316757,1.332641069,535.3789,445.07,2943_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime445.07scanNumNApre,2943,0
met_7334,1714,C48H89N5O3,[M + H]+,C48H89N5O3,0.501507538,20.38602302,20.38602302,0,4,0.26131832,-2.706082737,2.706082737,0.104294001,784.7039,452.18,2346_fused_mgf_07a154d9f255adcda0399b56f2915da8_msLevel2retentionTime452.18scanNumNApre,2346,0
